tweet,sentiment,tokenized_text,cleaned_text
"Sahabat, yuk ikutan Giveaway bareng Daimin ? Jawab benda yang harus muncul dari atas ke bawah dan dapatkan tiket masuk Daihatsu Indonesia Masters hari ke-3 ? Caranya gampang banget: 1....",netral,"['sahabat', 'yuk', 'ikutan', 'giveaway', 'bareng', 'daimin', 'jawab', 'benda', 'yang', 'harus', 'muncul', 'dari', 'atas', 'ke', 'bawah', 'dan', 'dapatkan', 'tiket', 'masuk', 'daihatsu', 'indonesia', 'masters', 'hari', 'ke3', 'caranya', 'gampang', 'banget', '1']","['daihatsu', 'indonesia', 'gampang']"
"Baru jadi ketua KPPS aja tendanya udah kaya wedding, gimana nikahan nanti ? High Quality single, adek kandung, umur 26 tahun. Siap nikah wkwkwk #KPPS #Pemilu #Pemilu2024AmanDamai #Pemilu2024",netral,"['baru', 'jadi', 'ketua', 'kpps', 'aja', 'tendanya', 'udah', 'kaya', 'wedding', 'gimana', 'nikahan', 'nanti', 'high', 'quality', 'single', 'adek', 'kandung', 'umur', '26', 'tahun', 'siap', 'nikah', 'wkwkwk']","['ketua', 'kaya', 'wedding', 'nikahan', 'high', 'quality', 'single', 'adek', 'kandung', 'umur', '26', 'nikah']"
"Harga AK-47 setara dengan Honda CRV baru! ""Senapan di Amerika Serikat itu murah min, semua orang bisa beli, apalagi AK-47,"" ialah kata-kata yang sering mimin dengar. Coba kalian lihat harga...",netral,"['harga', 'ak47', 'setara', 'dengan', 'honda', 'crv', 'baru', 'senapan', 'di', 'amerika', 'serikat', 'itu', 'murah', 'min', 'semua', 'orang', 'bisa', 'beli', 'apalagi', 'ak47', 'ialah', 'katakata', 'yang', 'sering', 'mimin', 'dengar', 'coba', 'kalian', 'lihat', 'harga']","['ak47', 'honda', 'crv', 'senapan', 'amerika', 'serikat', 'murah', 'ak47']"
Armada perintis saat Po. MARITA baru berdiri tahun 2004 & nama Bis masih berupa Perusahaan Otobus / PO belum jadi Perusahaan Terbuka / PT Dulu cuman punya 10 Bis dengan sasis HYUNDAI MIGHTY...,netral,"['armada', 'perintis', 'saat', 'po', 'marita', 'baru', 'berdiri', 'tahun', '2004', 'nama', 'bis', 'masih', 'berupa', 'perusahaan', 'otobus', 'po', 'belum', 'jadi', 'perusahaan', 'terbuka', 'pt', 'dulu', 'cuman', 'punya', '10', 'bis', 'dengan', 'sasis', 'hyundai', 'mighty']","['armada', 'perintis', 'marita', 'berdiri', '2004', 'bis', 'otobus', 'terbuka', 'bis', 'sasis', 'hyundai', 'mighty']"
Sosok pria nyentrik ini dikenal sebagai Pakde Bei Budiono. Ia merupakan kolektor dari mobil Mazda klasik tipe B600. Dirinya mengoleksi mobil Mazda klasik tersebut sejak tahun 2000-an.Translate post,netral,"['sosok', 'pria', 'nyentrik', 'ini', 'dikenal', 'sebagai', 'pakde', 'bei', 'budiono', 'ia', 'merupakan', 'kolektor', 'dari', 'mobil', 'mazda', 'klasik', 'tipe', 'b600', 'dirinya', 'mengoleksi', 'mobil', 'mazda', 'klasik', 'tersebut', 'sejak', 'tahun', '2000antranslate', 'post']","['nyentrik', 'bei', 'budiono', 'kolektor', 'mazda', 'klasik', 'tipe', 'b600', 'mengoleksi', 'mazda', 'klasik']"
"#Thread Perilaku pengendara mobil Audi A8 merenggut nyawa Selvi Amalia Nuraeni. Mahasiswi Universitas Suryakencana, Cianjur, ini ditabrak saat mengendarai sepeda motor. Berikut 7 fakta tewasnya...",negatif,"['perilaku', 'pengendara', 'mobil', 'audi', 'a8', 'merenggut', 'nyawa', 'selvi', 'amalia', 'nuraeni', 'mahasiswi', 'universitas', 'suryakencana', 'cianjur', 'ini', 'ditabrak', 'saat', 'mengendarai', 'sepeda', 'motor', 'berikut', '7', 'fakta', 'tewasnya']","['pengendara', 'audi', 'a8', 'merenggut', 'nyawa', 'selvi', 'amalia', 'nuraeni', 'mahasiswi', 'universitas', 'cianjur', 'ditabrak', 'mengendarai', 'fakta', 'tewasnya']"
"26 Jan 2023 ... RT @kompascom: Tim khusus Polres Cianjur, Jawa Barat, hingga saat ini masih mengejar pengendara mobil Audi A8 yang diduga menabrak mahasisw…",negatif,"['26', 'jan', '2023', 'rt', 'tim', 'khusus', 'polres', 'cianjur', 'jawa', 'barat', 'hingga', 'saat', 'ini', 'masih', 'mengejar', 'pengendara', 'mobil', 'audi', 'a8', 'yang', 'diduga', 'menabrak', 'mahasisw']","['26', 'tim', 'khusus', 'polres', 'cianjur', 'jawa', 'barat', 'mengejar', 'pengendara', 'audi', 'a8', 'diduga', 'menabrak', 'mahasisw']"
"Anggota polisi pakai Audi A8 ? , harganya 2,95M...Mohon diusut tuntas, pak @ListyoSigitPTranslate post",negatif,"['anggota', 'polisi', 'pakai', 'audi', 'a8', 'harganya', '295mmohon', 'diusut', 'tuntas', 'pak', 'post']","['polisi', 'pakai', 'audi', 'a8', 'harganya', 'diusut', 'tuntas']"
LEO/DANIEL TUTUP DAIHATSU INDONESIA MASTERS 2023 DENGAN KEMENANGAN!!! INDONESIA RAIH DUA GELAR!!! ???? #DIM2023Translate post,positif,"['leodaniel', 'tutup', 'daihatsu', 'indonesia', 'masters', '2023', 'dengan', 'kemenangan', 'indonesia', 'raih', 'dua', 'gelar', 'post']","['leodaniel', 'tutup', 'daihatsu', 'indonesia', 'kemenangan', 'indonesia', 'raih', 'gelar']"
"Terima kasih coach Irwansyah, Harry Hartono, Herry Iman Pierngadi dan Aryono Miranat. Mereka sukses membawa anak-anak asuhnya meraih gelar dari Daihatsu Indonesia Masters 2023. Pencapaian yang...",positif,"['terima', 'kasih', 'coach', 'irwansyah', 'harry', 'hartono', 'herry', 'iman', 'pierngadi', 'dan', 'aryono', 'miranat', 'mereka', 'sukses', 'membawa', 'anakanak', 'asuhnya', 'meraih', 'gelar', 'dari', 'daihatsu', 'indonesia', 'masters', '2023', 'pencapaian', 'yang']","['terima', 'sukses', 'meraih', 'gelar', 'daihatsu', 'indonesia', 'pencapaian']"
"Wtb 3 tiket daihatsu master 2023. Hari ini, kalau ada aku mau langsung COD!!Translate post",netral,"['wtb', '3', 'tiket', 'daihatsu', 'master', '2023', 'hari', 'ini', 'kalau', 'ada', 'aku', 'mau', 'langsung', 'codtranslate', 'post']","['3', 'daihatsu']"
teume! Ges ada yang liat gantungan boneka bagcharm truz ensky matetsu ini di sekitaran istora senayan gak ya? hari ini final DIM 2023 (daihatsu master 2023). kalau ada yang ketemu boleh banget...,netral,"['teume', 'ges', 'ada', 'yang', 'liat', 'gantungan', 'boneka', 'bagcharm', 'truz', 'ensky', 'matetsu', 'ini', 'di', 'sekitaran', 'istora', 'senayan', 'gak', 'ya', 'hari', 'ini', 'final', 'dim', '2023', 'daihatsu', 'master', '2023', 'kalau', 'ada', 'yang', 'ketemu', 'boleh', 'banget']","['bagcharm', 'ensky', 'matetsu', 'istora', 'senayan', 'daihatsu']"
29 Jan 2023 ... Jan 28. LEO/DANIEL SUKSES PERTAHANKAN GELAR JUARA DAIHATSU INDONESIA MASTERS!!! Mereka menjadi kampiun setelah mengalahkan Kim/Anders dari Denmark dengan ...,positif,"['29', 'jan', '2023', 'jan', '28', 'leodaniel', 'sukses', 'pertahankan', 'gelar', 'juara', 'daihatsu', 'indonesia', 'masters', 'mereka', 'menjadi', 'kampiun', 'setelah', 'mengalahkan', 'kimanders', 'dari', 'denmark', 'dengan']","['leodaniel', 'sukses', 'pertahankan', 'gelar', 'juara', 'daihatsu', 'indonesia', 'kampiun', 'mengalahkan', 'kimanders', 'denmark']"
Toyota kijang kf20 tahun 1983. Karoseri astra. AC dingin. Powersteering. Body mulus. Interior bagus. Mesin sehat. Surat lengkap. Pajak off 2x. Selebihnya cek di lokasiiiiiiiiii Wa 081314422213Trans...,positif,"['toyota', 'kijang', 'kf20', 'tahun', '1983', 'karoseri', 'astra', 'ac', 'dingin', 'powersteering', 'body', 'mulus', 'interior', 'bagus', 'mesin', 'sehat', 'surat', 'lengkap', 'pajak', 'off', '2x', 'selebihnya', 'cek', 'di', 'lokasiiiiiiiiii', 'wa', '081314422213trans']","['toyota', 'kijang', 'kf20', '1983', 'karoseri', 'astra', 'ac', 'dingin', 'powersteering', 'body', 'mulus', 'interior', 'bagus', 'mesin', 'sehat', 'surat', 'lengkap', 'pajak', 'off']"
lah ketawa?? pdhl beliau nih punya kuasa kan? bukannya harusnya malu ya? eh malu? lupa euy tinggal di Indonesia kita ya ??,negatif,"['lah', 'ketawa', 'pdhl', 'beliau', 'nih', 'punya', 'kuasa', 'kan', 'bukannya', 'harusnya', 'malu', 'ya', 'eh', 'malu', 'lupa', 'euy', 'tinggal', 'di', 'indonesia', 'kita', 'ya']","['ketawa', 'kuasa', 'malu', 'malu', 'tinggal', 'indonesia']"
H,netral,['h'],['h']
1 Feb 2023 ... - polisi punya istri kedua - naik Audi A8 (harga 2.9 M) - masuk iring rombongan yg katanya urusan dinas - nabrak mahasiswi sampe meninggal - nutup-nutupin ...,negatif,"['1', 'feb', '2023', 'polisi', 'punya', 'istri', 'kedua', 'naik', 'audi', 'a8', 'harga', '29', 'm', 'masuk', 'iring', 'rombongan', 'yg', 'katanya', 'urusan', 'dinas', 'nabrak', 'mahasiswi', 'sampe', 'meninggal', 'nutupnutupin']","['polisi', 'audi', 'a8', 'iring', 'rombongan', 'urusan', 'dinas', 'nabrak', 'mahasiswi', 'meninggal', 'nutupnutupin']"
D jual - Mazda R HB 2010 - Transmisi Automatic - pajak idup - Km ' 135 rb - Kaki empuk - Mesin rasa baru - Harga = 100 juta ( bisa nego ) (Lokasi Tangsel)Translate post,positif,"['d', 'jual', 'mazda', 'r', 'hb', '2010', 'transmisi', 'automatic', 'pajak', 'idup', 'km', '135', 'rb', 'kaki', 'empuk', 'mesin', 'rasa', 'baru', 'harga', '100', 'juta', 'bisa', 'nego', 'lokasi', 'tangseltranslate', 'post']","['jual', 'mazda', 'hb', '2010', 'transmisi', 'automatic', 'pajak', 'idup', 'km', '135', 'rb', 'kaki', 'empuk', 'mesin', '100', 'juta', 'nego', 'tangseltranslate']"
#Thread Mobil Toyota Camry pelat merah dengan nomor polisi BH 1842 Z mengalami kecelakaan tunggal di depan RS Siloam Jambi. Satu dari tiga penumpang mobil itu diketahui wanita tanpa busana....,negatif,"['mobil', 'toyota', 'camry', 'pelat', 'merah', 'dengan', 'nomor', 'polisi', 'bh', '1842', 'z', 'mengalami', 'kecelakaan', 'tunggal', 'di', 'depan', 'rs', 'siloam', 'jambi', 'satu', 'dari', 'tiga', 'penumpang', 'mobil', 'itu', 'diketahui', 'wanita', 'tanpa', 'busana']","['toyota', 'camry', 'pelat', 'merah', 'nomor', 'polisi', 'bh', '1842', 'z', 'mengalami', 'kecelakaan', 'tunggal', 'rs', 'siloam', 'jambi', 'penumpang']"
"Halo Honda Lovers Yuk dapatkan mobil Honda impianmu sekarang, karena ada banyak diskon untuk unit tahun rakitan 2022. Untuk penawaran spesial dan info lainnya, segera hubungi *FEBBY AYU* di...",positif,"['halo', 'honda', 'lovers', 'yuk', 'dapatkan', 'mobil', 'honda', 'impianmu', 'sekarang', 'karena', 'ada', 'banyak', 'diskon', 'untuk', 'unit', 'tahun', 'rakitan', '2022', 'untuk', 'penawaran', 'spesial', 'dan', 'info', 'lainnya', 'segera', 'hubungi', 'febby', 'ayu', 'di']","['honda', 'lovers', 'honda', 'impianmu', 'diskon', 'rakitan', 'penawaran', 'spesial']"
"Beberapa hari ini warganet ramai membicarakan jalur lingkar luar MRT Jakarta @mrtjakarta yang tengah distudi PT MRTJ, Korea Selatan (Hyundai Rotem), dan Pemprov DKI. Dari fase 4 Fatmawati -...",netral,"['beberapa', 'hari', 'ini', 'warganet', 'ramai', 'membicarakan', 'jalur', 'lingkar', 'luar', 'mrt', 'jakarta', 'yang', 'tengah', 'distudi', 'pt', 'mrtj', 'korea', 'selatan', 'hyundai', 'rotem', 'dan', 'pemprov', 'dki', 'dari', 'fase', '4', 'fatmawati']","['ramai', 'membicarakan', 'jalur', 'lingkar', 'mrt', 'jakarta', 'distudi', 'mrtj', 'korea', 'hyundai', 'rotem', 'pemprov', 'dki', 'fase', 'fatmawati']"
Dijual BMW E36 318i M43 1996 manual warna asli Merah Ferari dari lahir Nopol AB Pajak Off 2021 kaleng 2022 Mesin M43 4silinder Bandel sehat halus/temperatur aman Kaki2 nyaman AC dingin jok...,positif,"['dijual', 'bmw', 'e36', '318i', 'm43', '1996', 'manual', 'warna', 'asli', 'merah', 'ferari', 'dari', 'lahir', 'nopol', 'ab', 'pajak', 'off', '2021', 'kaleng', '2022', 'mesin', 'm43', '4silinder', 'bandel', 'sehat', 'halustemperatur', 'aman', 'kaki2', 'nyaman', 'ac', 'dingin', 'jok']","['dijual', 'bmw', 'e36', 'm43', '1996', 'manual', 'asli', 'merah', 'ferari', 'lahir', 'ab', 'pajak', 'off', '2021', 'kaleng', 'mesin', 'm43', '4silinder', 'bandel', 'sehat', 'halustemperatur', 'aman', 'kaki2', 'nyaman', 'ac', 'dingin', 'jok']"
"Mazda Familia 1998 warna langka 52jt nego - Pajak ON - Surat surat lengkap (bpkb, stnk, faktur, manual book, buku serivce, kunci 2) - Body muluss warna rare (ungu sesuai faktur) - Mesin sehat...",positif,"['mazda', 'familia', '1998', 'warna', 'langka', '52jt', 'nego', 'pajak', 'on', 'surat', 'surat', 'lengkap', 'bpkb', 'stnk', 'faktur', 'manual', 'book', 'buku', 'serivce', 'kunci', '2', 'body', 'muluss', 'warna', 'rare', 'ungu', 'sesuai', 'faktur', 'mesin', 'sehat']","['mazda', 'familia', '1998', 'langka', '52jt', 'nego', 'pajak', 'surat', 'surat', 'lengkap', 'bpkb', 'stnk', 'faktur', 'manual', 'book', 'buku', 'serivce', 'kunci', 'body', 'muluss', 'rare', 'ungu', 'sesuai', 'faktur', 'mesin', 'sehat']"
"Mazda Familia 1998 warna rare! 52jt nego Pajak ON Surat surat lengkap (bpkb, stnk, faktur, manual book, buku serivce, kunci 2) Body muluss warna rare (ungu sesuai faktur) Mesin sehat kering...",positif,"['mazda', 'familia', '1998', 'warna', 'rare', '52jt', 'nego', 'pajak', 'on', 'surat', 'surat', 'lengkap', 'bpkb', 'stnk', 'faktur', 'manual', 'book', 'buku', 'serivce', 'kunci', '2', 'body', 'muluss', 'warna', 'rare', 'ungu', 'sesuai', 'faktur', 'mesin', 'sehat', 'kering']","['mazda', 'familia', '1998', 'rare', '52jt', 'nego', 'pajak', 'surat', 'surat', 'lengkap', 'bpkb', 'stnk', 'faktur', 'manual', 'book', 'buku', 'serivce', 'kunci', 'body', 'muluss', 'rare', 'ungu', 'sesuai', 'faktur', 'mesin', 'sehat', 'kering']"
"5 Feb 2023 ... Temukan Kejanggalan Sopir Audi Bingung Mobil dan Pelat Diganti, Berbeda dengan Milik Atasannya Nur... Sugeng menyatakan mobil yang dikendarainya adalah Audi A8, ...",negatif,"['5', 'feb', '2023', 'temukan', 'kejanggalan', 'sopir', 'audi', 'bingung', 'mobil', 'dan', 'pelat', 'diganti', 'berbeda', 'dengan', 'milik', 'atasannya', 'nur', 'sugeng', 'menyatakan', 'mobil', 'yang', 'dikendarainya', 'adalah', 'audi', 'a8']","['temukan', 'kejanggalan', 'sopir', 'audi', 'bingung', 'pelat', 'diganti', 'berbeda', 'atasannya', 'nur', 'sugeng', 'dikendarainya', 'audi', 'a8']"
[TRANS] ? 060223 OP : jihoon liat ini deh~ ? : (bmw) s1000r keren deh asli motor impian ? @treasuremembers,positif,"['trans', '060223', 'op', 'jihoon', 'liat', 'ini', 'deh', 'bmw', 's1000r', 'keren', 'deh', 'asli', 'motor', 'impian']","['bmw', 's1000r', 'keren', 'asli', 'impian']"
Tandas kedai makan mesti bertaraf BMW kalau nak perbaharui lesen. Apa BMW? tengok video ni. #malaysiamadani #nediamadani Join group: https://chat.whatsapp.com/KzgAZ5z3ZrN8TRscwnOAMZ…Translate post,netral,"['tandas', 'kedai', 'makan', 'mesti', 'bertaraf', 'bmw', 'kalau', 'nak', 'perbaharui', 'lesen', 'apa', 'bmw', 'tengok', 'video', 'ni', 'join', 'group', 'post']","['kedai', 'makan', 'mesti', 'bertaraf', 'bmw', 'perbaharui', 'lesen', 'bmw', 'tengok', 'join', 'group']"
BMW E46 325i (M54) 2001 Low km http://74.xxx Pajak jalan Interior ekterior terawat Kondisi istimewa siap pakai Surat lengkap dan aman Kelistrikan aman dan normal Mesin sehat dan service rutin...,positif,"['bmw', 'e46', '325i', 'm54', '2001', 'low', 'km', 'pajak', 'jalan', 'interior', 'ekterior', 'terawat', 'kondisi', 'istimewa', 'siap', 'pakai', 'surat', 'lengkap', 'dan', 'aman', 'kelistrikan', 'aman', 'dan', 'normal', 'mesin', 'sehat', 'dan', 'service', 'rutin']","['bmw', 'e46', '325i', 'm54', '2001', 'low', 'km', 'pajak', 'interior', 'ekterior', 'terawat', 'kondisi', 'istimewa', 'pakai', 'surat', 'lengkap', 'aman', 'kelistrikan', 'aman', 'normal', 'mesin', 'sehat', 'service', 'rutin']"
Toyota Corolla DX 1983 Plat Bandar Lampung Pajak On Surat lengkap Mesin kering no rembes Ban tebal sudah central lock Jok baru plafon Karpet dasar masih bagus RPM & thermo & km/h on semua lampu...,positif,"['toyota', 'corolla', 'dx', '1983', 'plat', 'bandar', 'lampung', 'pajak', 'on', 'surat', 'lengkap', 'mesin', 'kering', 'no', 'rembes', 'ban', 'tebal', 'sudah', 'central', 'lock', 'jok', 'baru', 'plafon', 'karpet', 'dasar', 'masih', 'bagus', 'rpm', 'thermo', 'kmh', 'on', 'semua', 'lampu']","['toyota', 'corolla', 'dx', '1983', 'plat', 'bandar', 'lampung', 'pajak', 'surat', 'lengkap', 'mesin', 'kering', 'rembes', 'ban', 'tebal', 'central', 'lock', 'jok', 'plafon', 'karpet', 'dasar', 'bagus', 'rpm', 'thermo', 'kmh', 'lampu']"
Saya menjual Bullbar Mobil Mitsubishi Tr... seharga Rp. Dapatkan di Shopee sekarang! https://shopee.co.id/kaisar_auto_sport/21472891490… #ShopeeIDTranslate post,netral,"['saya', 'menjual', 'bullbar', 'mobil', 'mitsubishi', 'tr', 'seharga', 'rp', 'dapatkan', 'di', 'shopee', 'sekarang', 'post']","['menjual', 'bullbar', 'mitsubishi', 'tr', 'rp']"
Baru saja mengirim foto @ Mitsubishi Cirebon https://instagram.com/p/Codf7TjBY5A/?igshid=YTgzYjQ4ZTY=…,netral,"['baru', 'saja', 'mengirim', 'foto', 'mitsubishi', 'cirebon']","['mitsubishi', 'cirebon']"
"Serupa Tapi Tak Sama, Ini Perbedaan Mencolok Toyota Avanza dan Daihatsu Xenia! Kamu Wajib Tahu https://palopoleaks.com/tekno/pr-6067448269/serupa-tapi-tak-sama-ini-perbedaan-mencolok-toyota-avanza-...",netral,"['serupa', 'tapi', 'tak', 'sama', 'ini', 'perbedaan', 'mencolok', 'toyota', 'avanza', 'dan', 'daihatsu', 'xenia', 'kamu', 'wajib', 'tahu']","['perbedaan', 'mencolok', 'toyota', 'avanza', 'daihatsu', 'xenia', 'wajib']"
"Halo Sahabat Daihatsu! Ada kabar bahagia nih, Daimin mau kasih kesempatan buat kamu yang sedang ngembangin bisnis UMKM kamu dengan ikutan ""Daihatsu Sahabat UMKM"" berkolaborasi dengan @ukmindonesiai...",positif,"['halo', 'sahabat', 'daihatsu', 'ada', 'kabar', 'bahagia', 'nih', 'daimin', 'mau', 'kasih', 'kesempatan', 'buat', 'kamu', 'yang', 'sedang', 'ngembangin', 'bisnis', 'umkm', 'kamu', 'dengan', 'ikutan', 'daihatsu', 'sahabat', 'umkm', 'berkolaborasi', 'dengan']","['daihatsu', 'kabar', 'bahagia', 'kesempatan', 'ngembangin', 'bisnis', 'umkm', 'daihatsu', 'umkm', 'berkolaborasi']"
tebak jurus https://tokopedia.link/iDSL9xramxbTranslate post,netral,"['tebak', 'jurus', 'post']",['jurus']
"Hyundai Santa Fe Diesel, irit, kencang, 7 seater, banyak fitur dan lebih nyaman. Anggap aja beli suv jerman tapi buatan korea. Kalau udah coba ini biasanya ogah balik ke suv diesel ladder frame...",positif,"['hyundai', 'santa', 'fe', 'diesel', 'irit', 'kencang', '7', 'seater', 'banyak', 'fitur', 'dan', 'lebih', 'nyaman', 'anggap', 'aja', 'beli', 'suv', 'jerman', 'tapi', 'buatan', 'korea', 'kalau', 'udah', 'coba', 'ini', 'biasanya', 'ogah', 'balik', 'ke', 'suv', 'diesel', 'ladder', 'frame']","['hyundai', 'santa', 'fe', 'diesel', 'irit', 'kencang', 'seater', 'fitur', 'nyaman', 'anggap', 'suv', 'jerman', 'buatan', 'korea', 'ogah', 'suv', 'diesel', 'ladder', 'frame']"
Surviving Sepsis Campaign: International Guidelines for... : Critical Care Medicine,netral,"['surviving', 'sepsis', 'campaign', 'international', 'guidelines', 'for', 'critical', 'care', 'medicine']","['surviving', 'sepsis', 'campaign', 'international', 'guidelines', 'critical', 'care', 'medicine']"
"Dijual bmw e34 m50b20 th 1993 520i manual transmission, warna silver, kondisi terawat, antik, orisinil, interior hitam, ac dingin, mesin halus kering, tidak ada bocor oli, dongkrak masih asli,...",positif,"['dijual', 'bmw', 'e34', 'm50b20', 'th', '1993', '520i', 'manual', 'transmission', 'warna', 'silver', 'kondisi', 'terawat', 'antik', 'orisinil', 'interior', 'hitam', 'ac', 'dingin', 'mesin', 'halus', 'kering', 'tidak', 'ada', 'bocor', 'oli', 'dongkrak', 'masih', 'asli']","['dijual', 'bmw', 'e34', 'm50b20', '1993', '520i', 'manual', 'transmission', 'silver', 'kondisi', 'terawat', 'antik', 'orisinil', 'interior', 'hitam', 'ac', 'dingin', 'mesin', 'halus', 'kering', 'bocor', 'oli', 'dongkrak', 'asli']"
"Toyota dan Mitsubishi kayaknya malah senang dgn predikat itu, jadi org pada ingin jadi superior di jalan shg berlomba2 beli fortuner atau pajero. ?Translate post",positif,"['toyota', 'dan', 'mitsubishi', 'kayaknya', 'malah', 'senang', 'dgn', 'predikat', 'itu', 'jadi', 'org', 'pada', 'ingin', 'jadi', 'superior', 'di', 'jalan', 'shg', 'berlomba2', 'beli', 'fortuner', 'atau', 'pajero', 'translate', 'post']","['toyota', 'mitsubishi', 'kayaknya', 'senang', 'predikat', 'org', 'superior', 'shg', 'berlomba2', 'fortuner', 'pajero']"
"Saksikan Indonesia Bersatu Selasa, 14 Februari 2022, pukul 19.30 WIB live di tvOne & live streaming di http://tvonenews.com/live Acara ini dipersembahkan oleh: PT. Sukun Wartono Indonesia dan...",netral,"['saksikan', 'indonesia', 'bersatu', 'selasa', '14', 'februari', '2022', 'pukul', '1930', 'wib', 'live', 'di', 'tvone', 'live', 'streaming', 'di', 'acara', 'ini', 'dipersembahkan', 'oleh', 'pt', 'sukun', 'wartono', 'indonesia', 'dan']","['saksikan', 'indonesia', 'bersatu', '14', 'februari', '1930', 'streaming', 'acara', 'dipersembahkan', 'sukun', 'wartono', 'indonesia']"
"Penumpang Honda Brio inisial H (34) menceritakan momen mencekam saat sopir Fortuner, Giorgio Ramadhan (24), mengamuk memakai senjata replika di Senopati. H mengaku syok atas aksi Giorgio. Diceritak...",negatif,"['penumpang', 'honda', 'brio', 'inisial', 'h', '34', 'menceritakan', 'momen', 'mencekam', 'saat', 'sopir', 'fortuner', 'giorgio', 'ramadhan', '24', 'mengamuk', 'memakai', 'senjata', 'replika', 'di', 'senopati', 'h', 'mengaku', 'syok', 'atas', 'aksi', 'giorgio', 'diceritak']","['penumpang', 'honda', 'brio', 'inisial', 'h', '34', 'menceritakan', 'momen', 'mencekam', 'sopir', 'fortuner', 'giorgio', '24', 'mengamuk', 'memakai', 'senjata', 'replika', 'senopati', 'h', 'mengaku', 'syok', 'aksi', 'giorgio', 'diceritak']"
Wuling jualan Air Ev di negara kita yang ga mau punya anak kena nyinyir aja udh slah bngt.Translate post,negatif,"['wuling', 'jualan', 'air', 'ev', 'di', 'negara', 'kita', 'yang', 'ga', 'mau', 'punya', 'anak', 'kena', 'nyinyir', 'aja', 'udh', 'slah', 'bngttranslate', 'post']","['wuling', 'jualan', 'air', 'ev', 'negara', 'nyinyir']"
